date,fps_id,commodity,beneficiary_class,quantity_distributed
2023-02-27,FPS_001,Wheat,AAY,50
2023-02-27,FPS_002,Sugar,AAY,50
2023-02-27,FPS_002,Rice,AAY,50
2023-02-27,FPS_005,Kerosene,AAY,50
2023-02-27,FPS_005,Sugar,AAY,50
2023-02-27,FPS_005,Rice,AAY,110
2023-02-27,FPS_005,Wheat,AAY,75
2023-02-27,FPS_003,Wheat,AAY,50
2023-02-27,FPS_003,Kerosene,AAY,75
2023-02-27,FPS_003,Sugar,AAY,50
2023-02-27,FPS_004,Rice,AAY,83
2023-02-27,FPS_004,Sugar,AAY,50
2023-02-27,FPS_004,Wheat,AAY,64
2023-02-27,FPS_004,Kerosene,AAY,72
2023-02-28,FPS_005,Sugar,AAY,50
2023-02-28,FPS_005,Wheat,AAY,50
2023-02-28,FPS_005,Rice,AAY,97
2023-02-28,FPS_001,Kerosene,AAY,50
2023-02-28,FPS_001,Sugar,AAY,50
2023-02-28,FPS_003,Wheat,AAY,73
2023-02-28,FPS_003,Sugar,AAY,50
2023-02-28,FPS_002,Rice,AAY,65
2023-02-28,FPS_002,Wheat,AAY,50
2023-02-28,FPS_002,Kerosene,AAY,73
2023-02-28,FPS_002,Sugar,AAY,50
2023-02-28,FPS_004,Sugar,AAY,50
2023-02-28,FPS_004,Kerosene,AAY,56
2023-02-28,FPS_004,Rice,AAY,50
2023-02-28,FPS_004,Wheat,AAY,50
2023-03-01,FPS_002,Wheat,AAY,68
2023-03-01,FPS_002,Kerosene,AAY,50
2023-03-01,FPS_002,Sugar,AAY,50
2023-03-01,FPS_003,Kerosene,AAY,50
2023-03-01,FPS_003,Sugar,AAY,50
2023-03-01,FPS_003,Rice,AAY,113
2023-03-01,FPS_003,Wheat,AAY,50
2023-03-01,FPS_005,Wheat,AAY,50
2023-03-01,FPS_005,Rice,AAY,81
2023-03-01,FPS_005,Sugar,AAY,50
2023-03-01,FPS_004,Sugar,AAY,50
2023-03-01,FPS_004,Wheat,AAY,50
2023-03-01,FPS_001,Sugar,AAY,50
2023-03-01,FPS_001,Wheat,AAY,50
2023-03-01,FPS_001,Kerosene,AAY,70
2023-03-01,FPS_001,Rice,AAY,77
2023-03-02,FPS_002,Wheat,AAY,50
2023-03-02,FPS_002,Kerosene,AAY,72
2023-03-02,FPS_003,Wheat,AAY,50
2023-03-02,FPS_003,Rice,AAY,67
2023-03-02,FPS_003,Sugar,AAY,50
2023-03-03,FPS_005,Rice,AAY,50
2023-03-03,FPS_005,Sugar,AAY,50
2023-03-03,FPS_002,Rice,AAY,50
2023-03-03,FPS_002,Sugar,AAY,50
2023-03-03,FPS_002,Wheat,AAY,75
2023-03-03,FPS_002,Kerosene,AAY,50
2023-03-03,FPS_003,Sugar,AAY,50
2023-03-03,FPS_003,Rice,AAY,106
2023-03-03,FPS_003,Kerosene,AAY,77
2023-03-03,FPS_001,Kerosene,AAY,50
2023-03-03,FPS_001,Rice,AAY,50
2023-03-03,FPS_001,Sugar,AAY,50
2023-03-03,FPS_004,Sugar,AAY,50
2023-03-03,FPS_004,Rice,AAY,106
2023-03-03,FPS_004,Wheat,AAY,50
2023-03-04,FPS_003,Rice,AAY,67
2023-03-04,FPS_003,Wheat,AAY,65
2023-03-04,FPS_003,Sugar,AAY,50
2023-03-04,FPS_003,Kerosene,AAY,70
2023-03-04,FPS_005,Kerosene,AAY,64
2023-03-04,FPS_005,Wheat,AAY,73
2023-03-04,FPS_005,Rice,AAY,50
2023-03-04,FPS_004,Wheat,AAY,50
2023-03-04,FPS_004,Rice,AAY,100
2023-03-04,FPS_004,Sugar,AAY,50
2023-03-05,FPS_001,Wheat,AAY,50
2023-03-05,FPS_001,Rice,AAY,94
2023-03-05,FPS_001,Sugar,AAY,50
2023-03-05,FPS_005,Rice,AAY,93
2023-03-05,FPS_005,Wheat,AAY,76
2023-03-05,FPS_005,Kerosene,AAY,50
2023-03-05,FPS_005,Sugar,AAY,50
2023-03-05,FPS_002,Rice,AAY,50
2023-03-05,FPS_002,Wheat,AAY,50
2023-03-05,FPS_002,Sugar,AAY,50
2023-03-05,FPS_002,Kerosene,AAY,60
2023-03-05,FPS_004,Wheat,AAY,50
2023-03-05,FPS_004,Rice,AAY,78
2023-03-06,FPS_002,Wheat,AAY,50
2023-03-06,FPS_002,Rice,AAY,50
2023-03-06,FPS_002,Sugar,AAY,50
2023-03-06,FPS_001,Wheat,AAY,50
2023-03-06,FPS_001,Kerosene,AAY,50
2023-03-06,FPS_001,Sugar,AAY,50
2023-03-06,FPS_001,Rice,AAY,99
2023-03-07,FPS_003,Kerosene,AAY,50
2023-03-07,FPS_003,Wheat,AAY,50
2023-03-07,FPS_002,Wheat,AAY,50
2023-03-07,FPS_002,Sugar,AAY,50
2023-03-07,FPS_002,Kerosene,AAY,50
2023-03-07,FPS_001,Sugar,AAY,50
2023-03-07,FPS_001,Kerosene,AAY,50
2023-03-07,FPS_005,Kerosene,AAY,62
2023-03-07,FPS_005,Wheat,AAY,50
2023-03-07,FPS_005,Rice,AAY,50
2023-03-07,FPS_005,Sugar,AAY,50
2023-03-08,FPS_004,Wheat,AAY,50
2023-03-08,FPS_004,Kerosene,AAY,50
2023-03-08,FPS_002,Rice,AAY,61
2023-03-08,FPS_002,Sugar,AAY,50
2023-03-08,FPS_002,Kerosene,AAY,79
2023-03-08,FPS_005,Kerosene,AAY,63
2023-03-08,FPS_005,Rice,AAY,68
2023-03-09,FPS_003,Wheat,AAY,50
2023-03-09,FPS_003,Sugar,AAY,50
2023-03-09,FPS_003,Kerosene,AAY,50
2023-03-09,FPS_004,Rice,AAY,77
2023-03-09,FPS_004,Kerosene,AAY,50
2023-03-09,FPS_004,Sugar,AAY,50
2023-03-09,FPS_002,Wheat,AAY,68
2023-03-09,FPS_002,Sugar,AAY,50
2023-03-09,FPS_002,Rice,AAY,50
2023-03-10,FPS_005,Wheat,AAY,51
2023-03-10,FPS_005,Kerosene,AAY,58
2023-03-10,FPS_001,Sugar,AAY,50
2023-03-10,FPS_001,Wheat,AAY,50
2023-03-11,FPS_001,Kerosene,AAY,79
2023-03-11,FPS_001,Wheat,AAY,58
2023-03-11,FPS_001,Sugar,AAY,50
2023-03-11,FPS_002,Kerosene,AAY,68
2023-03-11,FPS_002,Rice,AAY,72
2023-03-11,FPS_002,Sugar,AAY,50
2023-03-11,FPS_002,Wheat,AAY,50
2023-03-11,FPS_004,Rice,AAY,86
2023-03-11,FPS_004,Kerosene,AAY,50
2023-03-11,FPS_004,Wheat,AAY,68
2023-03-11,FPS_005,Wheat,AAY,71
2023-03-11,FPS_005,Rice,AAY,50
2023-03-11,FPS_005,Sugar,AAY,50
2023-03-11,FPS_003,Sugar,AAY,50
2023-03-11,FPS_003,Rice,AAY,50
2023-03-11,FPS_003,Wheat,AAY,50
2023-03-11,FPS_003,Kerosene,AAY,50
2023-03-12,FPS_005,Wheat,AAY,57
2023-03-12,FPS_005,Kerosene,AAY,64
2023-03-12,FPS_005,Rice,AAY,54
2023-03-12,FPS_004,Kerosene,AAY,59
2023-03-12,FPS_004,Rice,AAY,57
2023-03-12,FPS_004,Sugar,AAY,50
2023-03-12,FPS_001,Wheat,AAY,50
2023-03-12,FPS_001,Kerosene,AAY,61
2023-03-12,FPS_001,Sugar,AAY,50
2023-03-12,FPS_003,Sugar,AAY,50
2023-03-12,FPS_003,Rice,AAY,85
2023-03-12,FPS_003,Kerosene,AAY,68
2023-03-12,FPS_003,Wheat,AAY,50
2023-03-13,FPS_002,Rice,AAY,50
2023-03-13,FPS_002,Sugar,AAY,50
2023-03-13,FPS_004,Kerosene,AAY,50
2023-03-13,FPS_004,Wheat,AAY,50
2023-03-14,FPS_004,Rice,AAY,97
2023-03-14,FPS_004,Wheat,AAY,50
2023-03-14,FPS_004,Kerosene,AAY,50
2023-03-14,FPS_001,Rice,AAY,50
2023-03-14,FPS_001,Wheat,AAY,50
2023-03-15,FPS_005,Kerosene,AAY,50
2023-03-15,FPS_005,Wheat,AAY,63
2023-03-15,FPS_005,Sugar,AAY,50
2023-03-15,FPS_003,Wheat,AAY,53
2023-03-15,FPS_003,Rice,AAY,50
2023-03-15,FPS_003,Kerosene,AAY,50
2023-03-16,FPS_004,Wheat,AAY,69
2023-03-16,FPS_004,Kerosene,AAY,50
2023-03-16,FPS_004,Rice,AAY,50
2023-03-16,FPS_001,Wheat,AAY,50
2023-03-16,FPS_001,Rice,AAY,50
2023-03-16,FPS_005,Rice,AAY,50
2023-03-16,FPS_005,Sugar,AAY,50
2023-03-16,FPS_005,Wheat,AAY,61
2023-03-17,FPS_001,Wheat,AAY,64
2023-03-17,FPS_001,Kerosene,AAY,74
2023-03-17,FPS_002,Sugar,AAY,50
2023-03-17,FPS_002,Kerosene,AAY,57
2023-03-17,FPS_002,Wheat,AAY,72
2023-03-17,FPS_003,Wheat,AAY,50
2023-03-17,FPS_003,Sugar,AAY,50
2023-03-17,FPS_003,Kerosene,AAY,50
2023-03-17,FPS_003,Rice,AAY,84
2023-03-17,FPS_005,Rice,AAY,102
2023-03-17,FPS_005,Sugar,AAY,50
2023-03-18,FPS_003,Sugar,AAY,50
2023-03-18,FPS_003,Kerosene,AAY,50
2023-03-18,FPS_002,Wheat,AAY,50
2023-03-18,FPS_002,Rice,AAY,50
2023-03-18,FPS_002,Sugar,AAY,50
2023-03-18,FPS_002,Kerosene,AAY,50
2023-03-18,FPS_005,Wheat,AAY,69
2023-03-18,FPS_005,Kerosene,AAY,50
2023-03-18,FPS_005,Rice,AAY,57
2023-03-18,FPS_005,Sugar,AAY,50
2023-03-18,FPS_004,Kerosene,AAY,76
2023-03-18,FPS_004,Sugar,AAY,50
2023-03-18,FPS_001,Wheat,AAY,50
2023-03-18,FPS_001,Sugar,AAY,50
2023-03-18,FPS_001,Kerosene,AAY,51
2023-03-19,FPS_001,Sugar,AAY,50
2023-03-19,FPS_001,Rice,AAY,50
2023-03-19,FPS_001,Kerosene,AAY,50
2023-03-19,FPS_002,Kerosene,AAY,70
2023-03-19,FPS_002,Wheat,AAY,58
2023-03-19,FPS_004,Rice,AAY,50
2023-03-19,FPS_004,Wheat,AAY,50
2023-03-19,FPS_004,Sugar,AAY,50
2023-03-19,FPS_005,Sugar,AAY,50
2023-03-19,FPS_005,Wheat,AAY,50
2023-03-19,FPS_005,Rice,AAY,68
2023-03-20,FPS_002,Kerosene,AAY,50
2023-03-20,FPS_002,Sugar,AAY,50
2023-03-20,FPS_002,Wheat,AAY,50
2023-03-20,FPS_002,Rice,AAY,107
2023-03-20,FPS_005,Rice,AAY,96
2023-03-20,FPS_005,Sugar,AAY,50
2023-03-20,FPS_004,Sugar,AAY,50
2023-03-20,FPS_004,Kerosene,AAY,50
2023-03-20,FPS_003,Sugar,AAY,50
2023-03-20,FPS_003,Kerosene,AAY,50
2023-03-20,FPS_003,Rice,AAY,50
2023-03-20,FPS_001,Wheat,AAY,69
2023-03-20,FPS_001,Rice,AAY,50
2023-03-21,FPS_001,Kerosene,AAY,50
2023-03-21,FPS_001,Sugar,AAY,50
2023-03-21,FPS_001,Wheat,AAY,50
2023-03-21,FPS_004,Sugar,AAY,50
2023-03-21,FPS_004,Kerosene,AAY,50
2023-03-21,FPS_004,Rice,AAY,50
2023-03-21,FPS_002,Sugar,AAY,50
2023-03-21,FPS_002,Wheat,AAY,58
2023-03-21,FPS_002,Rice,AAY,50
2023-03-21,FPS_002,Kerosene,AAY,50
2023-03-21,FPS_003,Kerosene,AAY,76
2023-03-21,FPS_003,Wheat,AAY,50
2023-03-22,FPS_002,Sugar,AAY,50
2023-03-22,FPS_002,Kerosene,AAY,77
2023-03-22,FPS_001,Wheat,AAY,70
2023-03-22,FPS_001,Rice,AAY,64
2023-03-22,FPS_004,Wheat,AAY,50
2023-03-22,FPS_004,Rice,AAY,90
2023-03-22,FPS_005,Rice,AAY,116
2023-03-22,FPS_005,Wheat,AAY,50
2023-03-22,FPS_005,Kerosene,AAY,70
2023-03-22,FPS_005,Sugar,AAY,50
2023-03-23,FPS_003,Kerosene,AAY,50
2023-03-23,FPS_003,Rice,AAY,50
2023-03-23,FPS_001,Kerosene,AAY,56
2023-03-23,FPS_001,Rice,AAY,78
2023-03-23,FPS_001,Sugar,AAY,50
2023-03-23,FPS_001,Wheat,AAY,50
2023-03-23,FPS_004,Kerosene,AAY,72
2023-03-23,FPS_004,Sugar,AAY,50
2023-03-23,FPS_004,Rice,AAY,118
2023-03-23,FPS_004,Wheat,AAY,50
2023-03-24,FPS_005,Sugar,AAY,50
2023-03-24,FPS_005,Kerosene,AAY,50
2023-03-24,FPS_005,Rice,AAY,50
2023-03-24,FPS_005,Wheat,AAY,50
2023-03-24,FPS_003,Kerosene,AAY,50
2023-03-24,FPS_003,Sugar,AAY,50
2023-03-24,FPS_003,Wheat,AAY,52
2023-03-24,FPS_003,Rice,AAY,95
2023-03-24,FPS_002,Kerosene,AAY,55
2023-03-24,FPS_002,Sugar,AAY,50
2023-03-24,FPS_002,Wheat,AAY,74
2023-03-24,FPS_002,Rice,AAY,99
2023-03-24,FPS_001,Rice,AAY,109
2023-03-24,FPS_001,Sugar,AAY,50
2023-03-24,FPS_001,Wheat,AAY,50
2023-03-24,FPS_004,Sugar,AAY,50
2023-03-24,FPS_004,Wheat,AAY,68
2023-03-25,FPS_001,Sugar,AAY,50
2023-03-25,FPS_001,Kerosene,AAY,50
2023-03-25,FPS_001,Rice,AAY,69
2023-03-25,FPS_003,Sugar,AAY,50
2023-03-25,FPS_003,Rice,AAY,50
2023-03-25,FPS_003,Wheat,AAY,68
2023-03-26,FPS_004,Sugar,AAY,50
2023-03-26,FPS_004,Wheat,AAY,75
2023-03-26,FPS_004,Kerosene,AAY,50
2023-03-26,FPS_003,Sugar,AAY,50
2023-03-26,FPS_003,Wheat,AAY,50
2023-03-26,FPS_001,Kerosene,AAY,50
2023-03-26,FPS_001,Rice,AAY,94
2023-03-26,FPS_001,Wheat,AAY,61
2023-03-27,FPS_003,Sugar,AAY,50
2023-03-27,FPS_003,Rice,AAY,81
2023-03-27,FPS_002,Sugar,AAY,50
2023-03-27,FPS_002,Kerosene,AAY,50
2023-03-27,FPS_002,Rice,AAY,119
2023-03-27,FPS_004,Rice,AAY,50
2023-03-27,FPS_004,Wheat,AAY,50
2023-03-27,FPS_004,Kerosene,AAY,50
2023-03-27,FPS_001,Rice,AAY,50
2023-03-27,FPS_001,Sugar,AAY,50
2023-03-27,FPS_001,Wheat,AAY,76
2023-03-27,FPS_001,Kerosene,AAY,50
2023-03-28,FPS_002,Wheat,AAY,59
2023-03-28,FPS_002,Sugar,AAY,50
2023-03-28,FPS_001,Kerosene,AAY,50
2023-03-28,FPS_001,Sugar,AAY,50
2023-03-28,FPS_001,Rice,AAY,51
2023-03-28,FPS_001,Wheat,AAY,50
2023-03-28,FPS_003,Kerosene,AAY,50
2023-03-28,FPS_003,Sugar,AAY,50
2023-03-29,FPS_003,Wheat,AAY,50
2023-03-29,FPS_003,Rice,AAY,97
2023-03-29,FPS_003,Sugar,AAY,50
2023-03-29,FPS_002,Sugar,AAY,50
2023-03-29,FPS_002,Kerosene,AAY,54
2023-03-29,FPS_001,Wheat,AAY,50
2023-03-29,FPS_001,Kerosene,AAY,67
2023-03-29,FPS_004,Wheat,AAY,50
2023-03-29,FPS_004,Sugar,AAY,50
2023-03-29,FPS_004,Rice,AAY,50
2023-03-29,FPS_004,Kerosene,AAY,56
2023-03-30,FPS_003,Kerosene,AAY,74
2023-03-30,FPS_003,Wheat,AAY,50
2023-03-30,FPS_003,Rice,AAY,89
2023-03-30,FPS_003,Sugar,AAY,50
2023-03-30,FPS_001,Sugar,AAY,50
2023-03-30,FPS_001,Rice,AAY,79
2023-03-30,FPS_004,Rice,AAY,115
2023-03-30,FPS_004,Kerosene,AAY,50
2023-03-31,FPS_001,Sugar,AAY,50
2023-03-31,FPS_001,Kerosene,AAY,56
2023-03-31,FPS_005,Wheat,AAY,79
2023-03-31,FPS_005,Rice,AAY,103
2023-03-31,FPS_004,Rice,AAY,50
2023-03-31,FPS_004,Kerosene,AAY,78
2023-04-01,FPS_003,Wheat,AAY,74
2023-04-01,FPS_003,Sugar,AAY,50
2023-04-01,FPS_003,Kerosene,AAY,50
2023-04-01,FPS_004,Sugar,AAY,50
2023-04-01,FPS_004,Rice,AAY,75
2023-04-01,FPS_005,Wheat,AAY,50
2023-04-01,FPS_005,Rice,AAY,50
2023-04-01,FPS_001,Sugar,AAY,50
2023-04-01,FPS_001,Rice,AAY,50
2023-04-01,FPS_001,Kerosene,AAY,50
2023-04-01,FPS_001,Wheat,AAY,50
2023-04-01,FPS_002,Sugar,AAY,50
2023-04-01,FPS_002,Rice,AAY,50
2023-04-01,FPS_002,Kerosene,AAY,50
2023-04-02,FPS_001,Rice,AAY,50
2023-04-02,FPS_001,Sugar,AAY,50
2023-04-02,FPS_001,Kerosene,AAY,50
2023-04-02,FPS_001,Wheat,AAY,50
2023-04-02,FPS_002,Rice,AAY,119
2023-04-02,FPS_002,Kerosene,AAY,50
2023-04-02,FPS_002,Wheat,AAY,77
2023-04-02,FPS_002,Sugar,AAY,50
2023-04-02,FPS_005,Rice,AAY,108
2023-04-02,FPS_005,Sugar,AAY,50
2023-04-02,FPS_003,Wheat,AAY,62
2023-04-02,FPS_003,Sugar,AAY,50
2023-04-02,FPS_004,Sugar,AAY,50
2023-04-02,FPS_004,Rice,AAY,50
2023-04-02,FPS_004,Wheat,AAY,50
2023-04-02,FPS_004,Kerosene,AAY,50
2023-04-03,FPS_004,Kerosene,AAY,79
2023-04-03,FPS_004,Sugar,AAY,50
2023-04-03,FPS_002,Rice,AAY,50
2023-04-03,FPS_002,Kerosene,AAY,50
2023-04-04,FPS_001,Rice,AAY,50
2023-04-04,FPS_001,Kerosene,AAY,50
2023-04-04,FPS_003,Rice,AAY,50
2023-04-04,FPS_003,Sugar,AAY,50
2023-04-04,FPS_003,Wheat,AAY,50
2023-04-04,FPS_003,Kerosene,AAY,50
2023-04-05,FPS_005,Sugar,AAY,50
2023-04-05,FPS_005,Kerosene,AAY,50
2023-04-05,FPS_003,Rice,AAY,50
2023-04-05,FPS_003,Sugar,AAY,50
2023-04-06,FPS_002,Sugar,AAY,50
2023-04-06,FPS_002,Kerosene,AAY,72
2023-04-06,FPS_002,Wheat,AAY,72
2023-04-06,FPS_003,Rice,AAY,50
2023-04-06,FPS_003,Kerosene,AAY,50
2023-04-06,FPS_003,Sugar,AAY,50
2023-04-06,FPS_005,Rice,AAY,83
2023-04-06,FPS_005,Kerosene,AAY,50
2023-04-06,FPS_001,Kerosene,AAY,50
2023-04-06,FPS_001,Wheat,AAY,50
2023-04-06,FPS_001,Sugar,AAY,50
2023-04-06,FPS_004,Sugar,AAY,50
2023-04-06,FPS_004,Wheat,AAY,63
2023-04-07,FPS_001,Wheat,AAY,66
2023-04-07,FPS_001,Kerosene,AAY,50
2023-04-07,FPS_001,Rice,AAY,94
2023-04-07,FPS_001,Sugar,AAY,50
2023-04-07,FPS_004,Kerosene,AAY,50
2023-04-07,FPS_004,Rice,AAY,54
2023-04-07,FPS_004,Sugar,AAY,50
2023-04-07,FPS_004,Wheat,AAY,78
2023-04-08,FPS_002,Kerosene,AAY,62
2023-04-08,FPS_002,Sugar,AAY,50
2023-04-08,FPS_002,Rice,AAY,50
2023-04-08,FPS_002,Wheat,AAY,50
2023-04-08,FPS_003,Kerosene,AAY,70
2023-04-08,FPS_003,Wheat,AAY,50
2023-04-08,FPS_003,Rice,AAY,96
2023-04-08,FPS_003,Sugar,AAY,50
2023-04-09,FPS_001,Wheat,AAY,50
2023-04-09,FPS_001,Kerosene,AAY,50
2023-04-09,FPS_001,Rice,AAY,103
2023-04-09,FPS_001,Sugar,AAY,50
2023-04-09,FPS_004,Rice,AAY,80
2023-04-09,FPS_004,Sugar,AAY,50
2023-04-09,FPS_004,Wheat,AAY,50
2023-04-09,FPS_004,Kerosene,AAY,68
2023-04-09,FPS_005,Rice,AAY,55
2023-04-09,FPS_005,Wheat,AAY,50
2023-04-09,FPS_003,Wheat,AAY,56
2023-04-09,FPS_003,Rice,AAY,50
2023-04-09,FPS_002,Wheat,AAY,67
2023-04-09,FPS_002,Kerosene,AAY,50
2023-04-09,FPS_002,Rice,AAY,112
2023-04-10,FPS_004,Sugar,AAY,50
2023-04-10,FPS_004,Wheat,AAY,63
2023-04-10,FPS_004,Rice,AAY,97
2023-04-10,FPS_004,Kerosene,AAY,50
2023-04-10,FPS_005,Wheat,AAY,66
2023-04-10,FPS_005,Kerosene,AAY,50
2023-04-10,FPS_005,Sugar,AAY,50
2023-04-11,FPS_004,Sugar,AAY,50
2023-04-11,FPS_004,Rice,AAY,105
2023-04-11,FPS_004,Wheat,AAY,61
2023-04-11,FPS_004,Kerosene,AAY,50
2023-04-11,FPS_003,Kerosene,AAY,64
2023-04-11,FPS_003,Rice,AAY,50
2023-04-11,FPS_002,Wheat,AAY,58
2023-04-11,FPS_002,Sugar,AAY,50
2023-04-11,FPS_002,Kerosene,AAY,66
2023-04-11,FPS_002,Rice,AAY,50
2023-04-12,FPS_004,Sugar,AAY,50
2023-04-12,FPS_004,Rice,AAY,109
2023-04-12,FPS_004,Wheat,AAY,75
2023-04-12,FPS_004,Kerosene,AAY,50
2023-04-12,FPS_003,Kerosene,AAY,50
2023-04-12,FPS_003,Sugar,AAY,50
2023-04-13,FPS_004,Sugar,AAY,50
2023-04-13,FPS_004,Kerosene,AAY,68
2023-04-13,FPS_004,Wheat,AAY,50
2023-04-13,FPS_004,Rice,AAY,80
2023-04-13,FPS_001,Rice,AAY,94
2023-04-13,FPS_001,Sugar,AAY,50
2023-04-13,FPS_001,Wheat,AAY,50
2023-04-13,FPS_001,Kerosene,AAY,58
2023-04-13,FPS_003,Wheat,AAY,50
2023-04-13,FPS_003,Kerosene,AAY,53
2023-04-13,FPS_003,Rice,AAY,84
2023-04-13,FPS_003,Sugar,AAY,50
2023-04-14,FPS_004,Sugar,AAY,50
2023-04-14,FPS_004,Rice,AAY,50
2023-04-14,FPS_004,Wheat,AAY,50
2023-04-14,FPS_004,Kerosene,AAY,50
2023-04-14,FPS_003,Sugar,AAY,50
2023-04-14,FPS_003,Kerosene,AAY,50
2023-04-14,FPS_003,Wheat,AAY,56
2023-04-14,FPS_003,Rice,AAY,50
2023-04-14,FPS_005,Wheat,AAY,50
2023-04-14,FPS_005,Rice,AAY,73
2023-04-14,FPS_005,Sugar,AAY,50
2023-04-15,FPS_001,Rice,AAY,50
2023-04-15,FPS_001,Kerosene,AAY,72
2023-04-15,FPS_003,Wheat,AAY,55
2023-04-15,FPS_003,Sugar,AAY,50
2023-04-15,FPS_003,Kerosene,AAY,50
2023-04-15,FPS_003,Rice,AAY,50
2023-04-15,FPS_004,Rice,AAY,94
2023-04-15,FPS_004,Sugar,AAY,50
2023-04-16,FPS_004,Sugar,AAY,50
2023-04-16,FPS_004,Wheat,AAY,77
2023-04-16,FPS_004,Rice,AAY,50
2023-04-16,FPS_003,Kerosene,AAY,50
2023-04-16,FPS_003,Rice,AAY,118
2023-04-16,FPS_003,Wheat,AAY,50
2023-04-16,FPS_003,Sugar,AAY,50
2023-04-16,FPS_002,Wheat,AAY,79
2023-04-16,FPS_002,Kerosene,AAY,50
2023-04-16,FPS_001,Wheat,AAY,50
2023-04-16,FPS_001,Sugar,AAY,50
2023-04-16,FPS_001,Kerosene,AAY,62
2023-04-16,FPS_001,Rice,AAY,51
2023-04-16,FPS_005,Kerosene,AAY,50
2023-04-16,FPS_005,Wheat,AAY,50
2023-04-17,FPS_004,Kerosene,AAY,52
2023-04-17,FPS_004,Wheat,AAY,68
2023-04-17,FPS_003,Rice,AAY,94
2023-04-17,FPS_003,Kerosene,AAY,67
2023-04-17,FPS_002,Sugar,AAY,50
2023-04-17,FPS_002,Wheat,AAY,50
2023-04-18,FPS_005,Kerosene,AAY,50
2023-04-18,FPS_005,Wheat,AAY,50
2023-04-18,FPS_005,Sugar,AAY,50
2023-04-18,FPS_001,Rice,AAY,107
2023-04-18,FPS_001,Kerosene,AAY,55
2023-04-18,FPS_001,Sugar,AAY,50
2023-04-19,FPS_004,Rice,AAY,50
2023-04-19,FPS_004,Sugar,AAY,50
2023-04-19,FPS_005,Wheat,AAY,50
2023-04-19,FPS_005,Sugar,AAY,50
2023-04-20,FPS_004,Sugar,AAY,50
2023-04-20,FPS_004,Kerosene,AAY,50
2023-04-20,FPS_004,Rice,AAY,116
2023-04-20,FPS_004,Wheat,AAY,63
2023-04-20,FPS_005,Kerosene,AAY,71
2023-04-20,FPS_005,Sugar,AAY,50
2023-04-20,FPS_005,Wheat,AAY,50
2023-04-20,FPS_005,Rice,AAY,69
2023-04-20,FPS_001,Kerosene,AAY,68
2023-04-20,FPS_001,Rice,AAY,50
2023-04-20,FPS_001,Wheat,AAY,62
2023-04-20,FPS_001,Sugar,AAY,50
2023-04-20,FPS_003,Kerosene,AAY,66
2023-04-20,FPS_003,Wheat,AAY,58
2023-04-20,FPS_003,Sugar,AAY,50
2023-04-20,FPS_002,Sugar,AAY,50
2023-04-20,FPS_002,Rice,AAY,108
2023-04-21,FPS_003,Sugar,AAY,50
2023-04-21,FPS_003,Rice,AAY,52
2023-04-21,FPS_003,Kerosene,AAY,50
2023-04-21,FPS_003,Wheat,AAY,50
2023-04-21,FPS_004,Sugar,AAY,50
2023-04-21,FPS_004,Wheat,AAY,50
2023-04-21,FPS_004,Rice,AAY,50
2023-04-21,FPS_004,Kerosene,AAY,50
2023-04-21,FPS_002,Kerosene,AAY,74
2023-04-21,FPS_002,Rice,AAY,64
2023-04-21,FPS_002,Wheat,AAY,50
2023-04-22,FPS_005,Kerosene,AAY,50
2023-04-22,FPS_005,Wheat,AAY,63
2023-04-22,FPS_001,Sugar,AAY,50
2023-04-22,FPS_001,Kerosene,AAY,50
2023-04-22,FPS_001,Rice,AAY,109
2023-04-22,FPS_002,Kerosene,AAY,50
2023-04-22,FPS_002,Wheat,AAY,50
2023-04-22,FPS_003,Wheat,AAY,74
2023-04-22,FPS_003,Kerosene,AAY,50
2023-04-22,FPS_003,Rice,AAY,50
2023-04-22,FPS_003,Sugar,AAY,50
2023-04-22,FPS_004,Rice,AAY,110
2023-04-22,FPS_004,Wheat,AAY,50
2023-04-23,FPS_002,Kerosene,AAY,71
2023-04-23,FPS_002,Wheat,AAY,63
2023-04-23,FPS_001,Rice,AAY,50
2023-04-23,FPS_001,Sugar,AAY,50
2023-04-23,FPS_004,Kerosene,AAY,73
2023-04-23,FPS_004,Rice,AAY,50
2023-04-24,FPS_001,Rice,AAY,76
2023-04-24,FPS_001,Wheat,AAY,50
2023-04-24,FPS_004,Rice,AAY,105
2023-04-24,FPS_004,Wheat,AAY,50
2023-04-24,FPS_004,Sugar,AAY,50
2023-04-24,FPS_003,Rice,AAY,50
2023-04-24,FPS_003,Sugar,AAY,50
2023-04-24,FPS_003,Kerosene,AAY,61
2023-04-24,FPS_002,Kerosene,AAY,72
2023-04-24,FPS_002,Sugar,AAY,50
2023-04-24,FPS_002,Rice,AAY,76
2023-04-24,FPS_005,Wheat,AAY,50
2023-04-24,FPS_005,Rice,AAY,50
2023-04-25,FPS_001,Wheat,AAY,50
2023-04-25,FPS_001,Kerosene,AAY,50
2023-04-25,FPS_001,Rice,AAY,100
2023-04-25,FPS_001,Sugar,AAY,50
2023-04-25,FPS_004,Sugar,AAY,50
2023-04-25,FPS_004,Kerosene,AAY,72
2023-04-25,FPS_004,Rice,AAY,50
2023-04-25,FPS_004,Wheat,AAY,57
2023-04-25,FPS_005,Rice,AAY,88
2023-04-25,FPS_005,Kerosene,AAY,50
2023-04-25,FPS_002,Sugar,AAY,50
2023-04-25,FPS_002,Wheat,AAY,50
