date,dealer_id,product_id,total_demand,stock_in,stock_out,closing_stock,beneficiaries_count,festival_flag,season,policy_change_flag
2023-07-12,102,4,127,167,127,205,31,0,harvest,0
2023-07-12,102,2,171,197,171,343,58,0,harvest,0
2023-07-12,101,3,150,103,150,174,52,0,harvest,0
2023-07-12,101,1,127,130,127,148,91,0,harvest,0
2023-07-12,101,4,53,62,53,262,12,0,harvest,0
2023-07-12,101,2,23,274,23,358,55,0,harvest,0
2023-07-13,102,3,52,291,52,499,95,0,harvest,0
2023-07-13,102,1,101,211,101,559,55,0,harvest,0
2023-07-13,102,2,28,44,28,211,35,0,harvest,0
2023-07-13,102,4,149,258,149,444,83,0,harvest,0
2023-07-13,105,4,190,291,190,520,78,0,harvest,0
2023-07-13,105,3,97,95,97,246,40,0,harvest,0
2023-07-13,103,3,192,11,192,85,45,0,harvest,0
2023-07-13,103,2,58,122,58,387,80,0,harvest,0
2023-07-13,103,4,123,152,123,355,72,0,harvest,0
2023-07-13,103,1,23,24,23,247,69,0,harvest,0
2023-07-14,105,1,195,183,195,97,21,0,harvest,0
2023-07-14,105,4,138,180,138,264,99,0,harvest,0
2023-07-14,102,4,64,279,64,425,86,0,harvest,0
2023-07-14,102,1,115,175,115,376,95,0,harvest,0
2023-07-14,102,2,48,61,48,228,34,0,harvest,0
2023-07-14,102,3,142,234,142,401,18,0,harvest,0
2023-07-15,105,3,103,226,103,517,85,0,harvest,0
2023-07-15,105,4,91,185,91,198,46,0,harvest,0
2023-07-15,105,2,162,210,162,377,81,0,harvest,0
2023-07-15,102,3,109,49,109,391,83,0,harvest,0
2023-07-15,102,1,61,218,61,617,55,0,harvest,0
2023-07-15,102,4,99,209,99,481,54,0,harvest,0
2023-07-15,102,2,32,229,32,387,62,0,harvest,0
2023-07-15,103,4,87,284,87,385,68,0,harvest,0
2023-07-15,103,2,26,34,26,295,93,0,harvest,0
2023-07-15,103,1,94,12,94,192,59,0,harvest,0
2023-07-15,103,3,170,177,170,336,97,0,harvest,0
2023-07-16,105,3,154,75,154,247,37,0,harvest,0
2023-07-16,105,2,24,36,24,505,70,0,harvest,0
2023-07-16,105,4,83,298,83,706,81,0,harvest,0
2023-07-16,105,1,94,175,94,474,60,0,harvest,0
2023-07-16,101,4,43,266,43,427,81,0,harvest,0
2023-07-16,101,3,167,213,167,238,19,0,harvest,0
2023-07-16,101,2,147,17,147,202,82,0,harvest,0
2023-07-16,102,2,150,67,150,134,94,0,harvest,0
2023-07-16,102,3,165,194,165,206,89,0,harvest,0
2023-07-16,102,4,142,218,142,236,61,0,harvest,0
2023-07-16,102,1,50,258,50,350,28,0,harvest,0
2023-07-16,104,1,78,62,78,159,87,0,harvest,0
2023-07-16,104,4,48,92,48,457,89,0,harvest,0
2023-07-16,104,2,117,55,117,318,25,0,harvest,0
2023-07-16,103,1,78,117,78,384,96,0,harvest,0
2023-07-16,103,2,38,60,38,339,76,0,harvest,0
2023-07-16,103,3,59,134,59,252,43,0,harvest,0
2023-07-17,101,2,61,7,61,366,42,0,harvest,0
2023-07-17,101,1,27,185,27,491,29,0,harvest,0
2023-07-17,101,3,179,222,179,273,54,0,harvest,0
2023-07-17,103,2,168,216,168,212,34,0,harvest,0
2023-07-17,103,1,144,273,144,568,77,0,harvest,0
2023-07-17,104,2,136,274,136,540,63,0,harvest,0
2023-07-17,104,4,132,270,132,437,10,0,harvest,0
2023-07-17,102,3,154,265,154,390,35,0,harvest,0
2023-07-17,102,2,127,13,127,157,84,0,harvest,0
2023-07-17,102,4,82,256,82,480,56,0,harvest,0
2023-07-17,102,1,85,297,85,502,61,0,harvest,0
2023-07-18,104,1,117,259,117,485,53,0,harvest,0
2023-07-18,104,2,151,150,151,421,83,0,harvest,0
2023-07-18,104,3,186,53,186,52,14,0,harvest,0
2023-07-18,104,4,137,192,137,171,86,0,harvest,0
2023-07-18,105,2,141,86,141,268,45,0,harvest,0
2023-07-18,105,3,109,220,109,455,65,0,harvest,0
2023-07-18,105,1,89,16,89,71,31,0,harvest,0
2023-07-18,105,4,149,159,149,306,84,0,harvest,0
2023-07-19,101,1,126,49,126,185,28,0,harvest,0
2023-07-19,101,2,146,178,146,235,86,0,harvest,0
2023-07-19,105,4,175,175,175,486,27,0,harvest,0
2023-07-19,105,3,66,148,66,386,90,0,harvest,0
2023-07-19,103,4,99,32,99,181,54,0,harvest,0
2023-07-19,103,1,142,35,142,252,92,0,harvest,0
2023-07-19,103,2,114,68,114,429,51,0,harvest,0
2023-07-19,104,4,58,213,58,581,69,0,harvest,0
2023-07-19,104,2,39,204,39,575,69,0,harvest,0
2023-07-19,104,1,67,96,67,463,52,0,harvest,0
2023-07-19,102,2,194,187,194,275,44,0,harvest,0
2023-07-19,102,4,174,113,174,377,73,0,harvest,0
2023-07-20,105,2,196,82,196,163,89,0,harvest,0
2023-07-20,105,4,20,207,20,654,91,0,harvest,0
2023-07-20,102,2,184,130,184,257,58,0,harvest,0
2023-07-20,102,1,187,217,187,291,31,0,harvest,0
2023-07-20,102,4,113,72,113,204,66,0,harvest,0
2023-07-21,103,2,113,299,113,491,96,0,harvest,0
2023-07-21,103,1,113,192,113,213,27,0,harvest,0
2023-07-21,105,1,186,298,186,271,11,0,harvest,0
2023-07-21,105,2,150,12,150,7,46,0,harvest,0
2023-07-22,101,1,105,82,105,401,70,0,harvest,0
2023-07-22,101,2,127,185,127,380,88,0,harvest,0
2023-07-22,104,2,165,27,165,198,37,0,harvest,0
2023-07-22,104,4,77,205,77,454,37,0,harvest,0
2023-07-22,104,1,150,168,150,251,22,0,harvest,0
2023-07-22,104,3,190,63,190,12,66,0,harvest,0
2023-07-22,103,3,149,160,149,381,10,0,harvest,0
2023-07-22,103,2,153,104,153,203,65,0,harvest,0
2023-07-23,103,1,121,205,121,548,86,0,harvest,0
2023-07-23,103,2,124,35,124,236,81,0,harvest,0
2023-07-23,103,4,188,297,188,263,90,0,harvest,0
2023-07-23,102,3,102,231,102,486,15,0,harvest,0
2023-07-23,102,4,144,1,144,196,74,0,harvest,0
2023-07-23,105,3,163,188,163,148,55,0,harvest,0
2023-07-23,105,1,107,260,107,601,46,0,harvest,0
2023-07-23,105,2,155,139,155,280,60,0,harvest,0
2023-07-23,105,4,29,91,29,255,66,0,harvest,0
2023-07-23,104,3,166,274,166,271,57,0,harvest,0
2023-07-23,104,4,50,190,50,631,94,0,harvest,0
2023-07-23,104,1,191,251,191,266,48,0,harvest,0
2023-07-24,101,2,86,165,86,560,34,0,harvest,0
2023-07-24,101,4,64,258,64,639,14,0,harvest,0
2023-07-24,101,1,103,203,103,525,13,0,harvest,0
2023-07-24,101,3,63,56,63,137,98,0,harvest,0
2023-07-24,102,3,78,197,78,537,79,0,harvest,0
2023-07-24,102,2,78,45,78,261,99,0,harvest,0
2023-07-24,102,4,70,257,70,409,71,0,harvest,0
2023-07-24,102,1,112,93,112,417,19,0,harvest,0
2023-07-24,104,4,148,7,148,209,92,0,harvest,0
2023-07-24,104,1,132,216,132,279,33,0,harvest,0
2023-07-24,104,2,132,7,132,31,54,0,harvest,0
2023-07-24,103,3,50,198,50,253,79,0,harvest,0
2023-07-24,103,1,132,39,132,324,87,0,harvest,0
2023-07-24,105,3,199,220,199,289,29,0,harvest,0
2023-07-24,105,2,115,60,115,313,90,0,harvest,0
2023-07-25,102,4,114,9,114,74,12,0,harvest,0
2023-07-25,102,3,76,273,76,383,31,0,harvest,0
2023-07-25,102,1,77,120,77,389,34,0,harvest,0
2023-07-25,104,4,171,23,171,139,80,0,harvest,0
2023-07-25,104,2,45,294,45,592,94,0,harvest,0
2023-07-25,104,3,24,68,24,250,97,0,harvest,0
2023-07-25,105,2,50,272,50,718,50,0,harvest,0
2023-07-25,105,1,123,105,123,298,90,0,harvest,0
2023-07-25,105,4,103,205,103,502,91,0,harvest,0
2023-07-25,105,3,83,196,83,230,94,0,harvest,0
2023-07-25,103,3,106,67,106,315,18,0,harvest,0
2023-07-25,103,4,49,264,49,676,39,0,harvest,0
2023-07-25,103,1,143,96,143,161,82,0,harvest,0
2023-07-25,103,2,66,229,66,662,52,0,harvest,0
2023-07-26,104,2,76,136,76,315,18,0,harvest,0
2023-07-26,104,3,173,211,173,220,68,0,harvest,0
2023-07-26,104,1,142,66,142,209,43,0,harvest,0
2023-07-26,104,4,38,245,38,446,50,0,harvest,0
2023-07-26,105,3,140,66,140,402,92,0,harvest,0
2023-07-26,105,4,156,242,156,406,57,0,harvest,0
2023-07-26,105,1,195,217,195,155,54,0,harvest,0
2023-07-27,101,2,148,63,148,84,94,0,harvest,0
2023-07-27,101,1,192,38,192,193,38,0,harvest,0
2023-07-27,101,3,175,136,175,104,91,0,harvest,0
2023-07-27,101,4,142,229,142,274,24,0,harvest,0
2023-07-27,105,2,158,125,158,348,13,0,harvest,0
2023-07-27,105,3,184,274,184,512,54,0,harvest,0
2023-07-27,105,1,125,151,125,302,76,0,harvest,0
2023-07-27,105,4,86,75,86,136,34,0,harvest,0
2023-07-28,103,3,27,247,27,384,26,0,harvest,0
2023-07-28,103,2,52,280,52,639,59,0,harvest,0
2023-07-28,101,3,164,249,164,349,75,0,harvest,0
2023-07-28,101,2,50,274,50,332,23,0,harvest,0
2023-07-28,101,1,123,13,123,236,99,0,harvest,0
2023-07-29,105,1,188,166,188,92,30,0,harvest,0
2023-07-29,105,3,53,22,53,468,70,0,harvest,0
2023-07-29,102,2,130,291,130,478,77,0,harvest,0
2023-07-29,102,1,166,248,166,373,51,0,harvest,0
2023-07-29,104,4,104,143,104,331,92,0,harvest,0
2023-07-29,104,2,111,91,111,387,64,0,harvest,0
2023-07-30,104,4,164,168,164,340,15,0,harvest,0
2023-07-30,104,2,190,42,190,0,98,0,harvest,0
2023-07-30,104,3,82,235,82,430,26,0,harvest,0
2023-07-30,104,1,196,194,196,184,48,0,harvest,0
2023-07-30,105,2,195,183,195,465,95,0,harvest,0
2023-07-30,105,3,50,233,50,490,83,0,harvest,0
2023-07-30,105,1,94,172,94,377,53,0,harvest,0
2023-07-30,103,2,25,249,25,439,17,0,harvest,0
2023-07-30,103,4,96,127,96,136,43,0,harvest,0
2023-07-31,102,4,187,163,187,128,10,0,harvest,0
2023-07-31,102,3,126,23,126,296,85,0,harvest,0
2023-07-31,102,2,115,212,115,243,23,0,harvest,0
2023-07-31,102,1,154,103,154,439,21,0,harvest,0
2023-07-31,105,2,134,241,134,406,75,0,harvest,0
2023-07-31,105,4,129,281,129,568,97,0,harvest,0
2023-07-31,105,3,60,230,60,659,13,0,harvest,0
2023-07-31,104,3,113,279,113,584,10,0,harvest,0
2023-07-31,104,4,112,263,112,407,13,0,harvest,0
2023-07-31,104,2,142,160,142,367,40,0,harvest,0
2023-07-31,104,1,186,293,186,423,27,0,harvest,0
2023-07-31,101,2,158,217,158,344,62,0,harvest,0
2023-07-31,101,3,101,53,101,382,38,0,harvest,0
2023-07-31,103,4,136,119,136,468,30,0,harvest,0
2023-07-31,103,1,187,73,187,363,56,0,harvest,0
2023-07-31,103,2,68,42,68,314,12,0,harvest,0
2023-08-01,102,3,127,299,127,481,42,1,harvest,0
2023-08-01,102,1,34,253,34,517,74,0,harvest,0
2023-08-01,102,4,28,21,28,141,60,0,harvest,0
2023-08-01,104,3,151,159,151,297,21,0,harvest,0
2023-08-01,104,4,105,22,105,135,77,0,harvest,0
2023-08-01,104,2,135,161,135,315,59,0,harvest,0
2023-08-01,104,1,42,32,42,202,19,0,harvest,0
2023-08-01,105,4,151,40,151,356,59,0,harvest,0
2023-08-01,105,1,72,131,72,322,60,0,harvest,0
2023-08-02,101,1,128,222,128,588,28,1,harvest,0
2023-08-02,101,4,182,265,182,401,29,1,harvest,0
2023-08-02,101,3,105,74,105,427,24,0,harvest,0
2023-08-02,102,1,174,129,174,446,85,0,harvest,0
2023-08-02,102,2,119,20,119,266,24,1,harvest,0
2023-08-02,102,4,62,80,62,169,53,0,harvest,0
2023-08-02,104,4,183,220,183,327,88,1,harvest,0
2023-08-02,104,3,21,75,21,528,75,0,harvest,0
2023-08-02,104,1,96,43,96,50,31,1,harvest,0
2023-08-02,104,2,147,224,147,505,66,0,harvest,0
2023-08-02,105,4,149,269,149,367,35,1,harvest,0
2023-08-02,105,1,112,38,112,302,93,0,harvest,0
2023-08-02,105,3,121,189,121,410,43,1,harvest,0
2023-08-02,105,2,33,106,33,506,95,1,harvest,0
2023-08-03,101,4,65,64,65,329,93,1,harvest,0
2023-08-03,101,1,143,49,143,76,68,0,harvest,0
2023-08-03,101,2,93,33,93,193,24,0,harvest,0
2023-08-03,105,1,161,252,161,249,36,0,harvest,0
2023-08-03,105,2,88,68,88,200,66,0,harvest,0
2023-08-04,103,1,34,18,34,114,26,0,harvest,0
2023-08-04,103,4,123,177,123,292,69,0,harvest,0
2023-08-04,103,3,196,209,196,461,39,0,harvest,0
2023-08-04,103,2,149,267,149,496,44,1,harvest,0
2023-08-04,104,4,134,82,134,403,66,1,harvest,0
2023-08-04,104,1,186,82,186,307,35,0,harvest,0
2023-08-04,102,3,73,192,73,220,25,0,harvest,0
2023-08-04,102,1,133,194,133,261,49,0,harvest,0
2023-08-05,101,2,89,250,89,476,75,0,harvest,0
2023-08-05,101,4,144,264,144,603,90,0,harvest,0
2023-08-05,101,3,22,235,22,453,47,0,harvest,0
2023-08-05,105,1,75,37,75,213,33,0,harvest,0
2023-08-05,105,3,180,203,180,203,26,0,harvest,0
2023-08-06,102,3,141,149,141,424,68,0,harvest,0
2023-08-06,102,2,136,185,136,461,97,0,harvest,0
2023-08-06,103,1,193,49,193,36,48,0,harvest,0
2023-08-06,103,2,41,278,41,350,16,0,harvest,0
2023-08-06,104,1,162,232,162,548,92,0,harvest,0
2023-08-06,104,3,116,26,116,272,52,1,harvest,0
2023-08-06,101,3,36,174,36,261,39,1,harvest,0
2023-08-06,101,2,197,57,197,36,81,0,harvest,0
2023-08-06,101,4,144,119,144,97,95,0,harvest,0
2023-08-06,101,1,193,126,193,241,54,0,harvest,0
2023-08-06,105,2,137,45,137,29,73,1,harvest,0
2023-08-06,105,1,109,203,109,469,35,0,harvest,0
2023-08-06,105,3,177,0,177,59,73,0,harvest,0
2023-08-07,103,4,57,228,57,273,50,0,harvest,0
2023-08-07,103,2,104,236,104,338,46,0,harvest,0
2023-08-07,102,3,57,202,57,482,34,0,harvest,0
2023-08-07,102,1,109,223,109,516,92,1,harvest,0
2023-08-07,102,2,194,234,194,523,87,0,harvest,0
2023-08-07,102,4,29,201,29,549,15,0,harvest,0
2023-08-07,104,1,180,41,180,280,78,0,harvest,0
2023-08-07,104,2,67,14,67,442,64,0,harvest,0
2023-08-07,104,3,95,141,95,310,26,0,harvest,0
2023-08-07,104,4,110,281,110,633,57,0,harvest,0
2023-08-07,105,3,178,47,178,186,50,0,harvest,0
2023-08-07,105,2,21,95,21,179,18,1,harvest,0
2023-08-08,104,4,193,170,193,423,12,1,harvest,0
2023-08-08,104,3,54,217,54,476,19,0,harvest,0
2023-08-08,103,4,41,171,41,608,76,0,harvest,0
2023-08-08,103,1,111,122,111,244,49,0,harvest,0
2023-08-08,103,3,174,256,174,213,26,1,harvest,0
2023-08-08,102,2,59,270,59,465,22,0,harvest,0
2023-08-08,102,4,23,62,23,442,38,0,harvest,0
2023-08-08,102,1,164,156,164,437,25,0,harvest,0
2023-08-08,102,3,26,155,26,504,66,0,harvest,0
2023-08-08,105,4,47,226,47,359,69,0,harvest,0
2023-08-08,105,3,181,189,181,125,80,0,harvest,0
2023-08-08,105,2,97,94,97,260,87,1,harvest,0
2023-08-08,105,1,181,28,181,178,74,0,harvest,0
2023-08-09,104,3,33,61,33,143,60,1,harvest,0
2023-08-09,104,2,172,214,172,297,90,0,harvest,0
2023-08-09,102,2,51,33,51,459,73,0,harvest,0
2023-08-09,102,1,130,108,130,453,43,1,harvest,0
2023-08-09,102,3,139,126,139,91,45,0,harvest,0
2023-08-09,105,4,68,178,68,437,72,0,harvest,0
2023-08-09,105,2,77,229,77,319,89,0,harvest,0
2023-08-09,101,2,122,95,122,209,73,0,harvest,0
2023-08-09,101,4,126,198,126,212,14,0,harvest,0
2023-08-09,101,3,188,108,188,313,68,0,harvest,0
2023-08-09,101,1,51,32,51,447,66,0,harvest,0
2023-08-09,103,4,47,162,47,608,66,0,harvest,0
2023-08-09,103,1,71,292,71,522,51,1,harvest,0
2023-08-09,103,3,85,204,85,234,56,1,harvest,0
2023-08-09,103,2,45,127,45,318,39,0,harvest,0
2023-08-10,105,4,141,4,141,333,92,1,harvest,0
2023-08-10,105,1,157,150,157,456,38,0,harvest,0
2023-08-10,101,4,96,142,96,412,67,0,harvest,0
2023-08-10,101,1,128,113,128,261,42,0,harvest,0
2023-08-10,103,4,177,27,177,309,29,0,harvest,0
2023-08-10,103,1,167,108,167,241,95,0,harvest,0
2023-08-10,103,2,133,153,133,502,29,0,harvest,0
2023-08-10,104,2,161,140,161,434,55,0,harvest,0
2023-08-10,104,3,73,128,73,494,90,0,harvest,0
2023-08-10,102,3,56,205,56,557,47,1,harvest,0
2023-08-10,102,4,166,38,166,175,22,0,harvest,0
2023-08-10,102,1,156,259,156,418,90,0,harvest,0
2023-08-10,102,2,44,191,44,520,33,0,harvest,0
2023-08-11,101,2,129,28,129,249,88,0,harvest,0
2023-08-11,101,4,104,159,104,321,69,1,harvest,0
2023-08-11,101,3,122,83,122,174,37,0,harvest,0
2023-08-11,101,1,51,125,51,211,15,0,harvest,0
2023-08-11,104,3,88,293,88,549,60,1,harvest,0
2023-08-11,104,2,157,161,157,136,66,1,harvest,0
2023-08-11,104,1,155,273,155,224,77,0,harvest,0
2023-08-11,104,4,123,147,123,248,93,0,harvest,0
2023-08-11,102,4,165,188,165,499,23,0,harvest,0
2023-08-11,102,1,29,61,29,255,85,0,harvest,0
2023-08-11,102,3,163,127,163,440,84,0,harvest,0
2023-08-11,105,2,118,72,118,360,55,0,harvest,0
2023-08-11,105,1,25,87,25,217,31,0,harvest,0
2023-08-11,105,3,55,159,55,274,74,0,harvest,0
2023-08-11,105,4,115,259,115,609,74,0,harvest,0
2023-08-12,101,3,174,268,174,415,15,0,harvest,0
2023-08-12,101,2,76,298,76,608,54,0,harvest,0
2023-08-12,105,1,73,57,73,448,34,0,harvest,0
2023-08-12,105,2,30,109,30,185,89,1,harvest,0
2023-08-12,105,4,55,137,55,190,37,0,harvest,0
2023-08-12,102,2,153,203,153,186,66,0,harvest,0
2023-08-12,102,1,109,111,109,384,65,0,harvest,0
2023-08-12,102,3,29,5,29,287,10,0,harvest,0
2023-08-12,102,4,185,108,185,394,66,0,harvest,0
2023-08-12,103,4,74,14,74,379,63,0,harvest,0
2023-08-12,103,2,85,216,85,283,88,0,harvest,0
2023-08-12,103,1,102,170,102,422,64,0,harvest,0
2023-08-13,103,2,26,48,26,140,74,0,harvest,0
2023-08-13,103,4,97,203,97,249,24,0,harvest,0
2023-08-13,103,1,39,144,39,244,96,0,harvest,0
2023-08-13,101,2,183,113,183,84,94,1,harvest,0
2023-08-13,101,1,23,31,23,176,65,0,harvest,0
2023-08-13,101,3,108,104,108,291,83,0,harvest,0
2023-08-13,105,3,49,278,49,332,92,0,harvest,0
2023-08-13,105,2,180,214,180,292,56,0,harvest,0
2023-08-13,102,2,114,252,114,541,57,1,harvest,0
2023-08-13,102,3,24,199,24,493,13,0,harvest,0
2023-08-13,102,4,100,73,100,360,30,0,harvest,0
2023-08-14,101,2,95,131,95,529,89,0,harvest,0
2023-08-14,101,1,59,55,59,450,15,0,harvest,0
2023-08-14,101,3,157,24,157,259,13,0,harvest,0
2023-08-14,102,4,22,248,22,622,23,0,harvest,0
2023-08-14,102,3,54,123,54,320,88,0,harvest,0
2023-08-14,102,1,61,140,61,453,58,0,harvest,0
2023-08-14,102,2,172,103,172,231,84,0,harvest,0
2023-08-14,104,3,116,163,116,281,91,1,harvest,0
2023-08-14,104,1,137,113,137,328,20,0,harvest,0
2023-08-14,104,2,34,279,34,657,13,1,harvest,0
2023-08-14,104,4,85,45,85,67,41,0,harvest,0
2023-08-15,103,2,25,275,25,590,47,0,harvest,0
2023-08-15,103,4,169,116,169,227,36,0,harvest,0
2023-08-15,103,3,144,46,144,60,73,0,harvest,0
2023-08-15,103,1,93,281,93,643,59,0,harvest,0
2023-08-15,102,2,52,125,52,270,29,0,harvest,0
2023-08-15,102,3,77,180,77,310,37,0,harvest,0
2023-08-15,104,1,78,72,78,153,47,0,harvest,0
2023-08-15,104,4,73,114,73,404,13,0,harvest,0
2023-08-15,101,1,75,182,75,312,99,0,harvest,0
2023-08-15,101,3,96,167,96,300,13,0,harvest,0
2023-08-15,101,2,53,135,53,519,10,1,harvest,0
2023-08-16,102,2,140,112,140,323,67,0,harvest,0
2023-08-16,102,4,165,121,165,248,57,1,harvest,0
2023-08-16,102,3,106,25,106,302,19,0,harvest,0
2023-08-16,102,1,111,69,111,233,54,0,harvest,0
2023-08-16,104,4,183,176,183,225,38,1,harvest,0
2023-08-16,104,3,50,10,50,173,76,1,harvest,0
2023-08-16,104,2,151,86,151,160,98,0,harvest,0
2023-08-16,104,1,196,144,196,332,44,0,harvest,0
2023-08-17,103,4,116,158,116,201,47,0,harvest,0
2023-08-17,103,1,108,222,108,571,51,1,harvest,0
2023-08-17,103,2,56,115,56,170,23,0,harvest,0
2023-08-17,102,4,159,10,159,329,71,0,harvest,0
2023-08-17,102,2,147,158,147,263,51,1,harvest,0
2023-08-17,102,3,123,191,123,408,56,0,harvest,0
2023-08-17,102,1,69,91,69,163,10,0,harvest,0
2023-08-17,105,4,102,191,102,485,26,0,harvest,0
2023-08-17,105,2,73,71,73,368,16,0,harvest,0
2023-08-17,105,3,34,170,34,289,30,0,harvest,0
2023-08-17,104,2,155,13,155,38,57,0,harvest,0
2023-08-17,104,3,38,131,38,444,79,1,harvest,0
2023-08-17,104,1,140,291,140,500,58,0,harvest,0
2023-08-17,104,4,172,256,172,570,49,0,harvest,0
2023-08-17,101,1,184,65,184,115,32,0,harvest,0
2023-08-17,101,2,80,250,80,663,86,0,harvest,0
2023-08-18,101,2,41,234,41,640,88,0,harvest,0
2023-08-18,101,4,199,262,199,244,82,0,harvest,0
2023-08-18,102,4,181,215,181,356,49,1,harvest,0
2023-08-18,102,3,158,36,158,318,29,0,harvest,0
2023-08-18,104,1,23,221,23,524,76,0,harvest,0
2023-08-18,104,3,182,35,182,246,70,0,harvest,0
2023-08-19,103,3,98,117,98,402,68,1,harvest,0
2023-08-19,103,1,79,261,79,531,12,0,harvest,0
2023-08-19,103,4,47,215,47,421,81,0,harvest,0
2023-08-19,101,3,56,92,56,192,57,0,harvest,0
2023-08-19,101,1,149,116,149,370,19,0,harvest,0
2023-08-19,101,2,93,0,93,281,68,0,harvest,0
2023-08-20,101,1,188,59,188,0,95,1,harvest,0
2023-08-20,101,3,51,286,51,713,14,0,harvest,0
2023-08-20,101,4,165,1,165,247,58,1,harvest,0
2023-08-20,101,2,197,261,197,303,15,1,harvest,0
2023-08-20,103,1,166,244,166,548,41,0,harvest,0
2023-08-20,103,3,169,79,169,340,40,1,harvest,0
2023-08-20,105,4,135,23,135,352,94,0,harvest,0
2023-08-20,105,2,76,69,76,400,93,0,harvest,0
2023-08-20,105,3,36,37,36,398,73,0,harvest,0
2023-08-20,105,1,20,297,20,751,73,1,harvest,0
2023-08-20,102,1,114,164,114,269,10,1,harvest,0
2023-08-20,102,3,127,145,127,494,40,0,harvest,0
2023-08-20,102,2,147,39,147,173,11,0,harvest,0
2023-08-20,102,4,50,177,50,522,49,1,harvest,0
2023-08-20,104,3,129,109,129,250,13,0,harvest,0
2023-08-20,104,1,195,20,195,0,78,0,harvest,0
2023-08-20,104,4,25,111,25,458,11,0,harvest,0
2023-08-21,101,3,105,152,105,499,45,0,harvest,0
2023-08-21,101,2,163,93,163,60,35,1,harvest,0
2023-08-21,101,4,97,37,97,145,40,0,harvest,0
2023-08-21,105,3,53,209,53,391,84,0,harvest,0
2023-08-21,105,4,166,151,166,208,80,0,harvest,0
2023-08-21,103,4,23,40,23,238,19,0,harvest,0
2023-08-21,103,1,43,18,43,222,82,1,harvest,0
2023-08-21,103,2,122,228,122,329,73,0,harvest,0
2023-08-21,103,3,84,111,84,230,58,1,harvest,0
2023-08-22,102,3,150,251,150,537,46,0,harvest,0
2023-08-22,102,1,148,285,148,387,61,0,harvest,0
2023-08-22,105,1,60,195,60,496,86,1,harvest,0
2023-08-22,105,3,82,100,82,162,71,0,harvest,0
2023-08-22,103,4,97,143,97,317,38,0,harvest,0
2023-08-22,103,3,183,109,183,335,41,0,harvest,0
2023-08-23,105,1,68,156,68,322,73,0,harvest,0
2023-08-23,105,3,102,180,102,298,57,0,harvest,0
2023-08-23,105,2,75,51,75,270,19,0,harvest,0
2023-08-23,104,1,24,70,24,428,47,0,harvest,0
2023-08-23,104,2,73,124,73,308,44,0,harvest,0
2023-08-23,104,4,162,79,162,80,25,0,harvest,0
2023-08-24,104,2,132,218,132,356,98,0,harvest,0
2023-08-24,104,4,160,34,160,71,13,0,harvest,0
2023-08-24,101,1,90,14,90,299,42,1,harvest,0
2023-08-24,101,3,57,42,57,465,88,1,harvest,0
2023-08-24,101,2,22,58,22,222,51,0,harvest,0
2023-08-24,101,4,130,115,130,286,50,0,harvest,0
2023-08-25,105,4,168,222,168,414,93,0,harvest,0
2023-08-25,105,3,41,256,41,384,23,0,harvest,0
2023-08-25,105,2,60,240,60,677,53,1,harvest,0
2023-08-25,105,1,72,41,72,94,56,1,harvest,0
2023-08-25,102,3,153,72,153,135,55,0,harvest,0
2023-08-25,102,4,108,204,108,493,46,1,harvest,0
2023-08-25,104,4,36,228,36,453,99,0,harvest,0
2023-08-25,104,2,98,295,98,527,89,0,harvest,0
2023-08-25,101,4,85,35,85,200,93,0,harvest,0
2023-08-25,101,3,138,121,138,90,69,0,harvest,0
2023-08-25,101,2,71,256,71,287,10,0,harvest,0
2023-08-25,103,4,33,104,33,335,95,0,harvest,0
2023-08-25,103,1,45,46,45,309,44,0,harvest,0
2023-08-25,103,3,122,217,122,286,31,0,harvest,0
2023-08-25,103,2,164,235,164,371,96,0,harvest,0
2023-08-26,104,1,126,45,126,300,45,0,harvest,0
2023-08-26,104,2,177,105,177,59,63,0,harvest,0
2023-08-26,105,4,35,206,35,598,61,0,harvest,0
2023-08-26,105,1,167,225,167,286,39,1,harvest,0
2023-08-26,103,2,146,153,146,469,13,0,harvest,0
2023-08-26,103,4,168,205,168,442,70,0,harvest,0
2023-08-26,103,1,114,237,114,362,19,0,harvest,0
2023-08-26,102,4,38,151,38,582,24,0,harvest,0
2023-08-26,102,3,106,253,106,564,44,1,harvest,0
2023-08-26,101,4,183,294,183,347,89,1,harvest,0
2023-08-26,101,2,44,259,44,661,58,0,harvest,0
2023-08-27,101,3,68,296,68,653,55,0,harvest,0
2023-08-27,101,1,133,76,133,353,25,0,harvest,0
2023-08-27,101,2,66,270,66,698,28,0,harvest,0
2023-08-27,101,4,175,136,175,325,81,0,harvest,0
2023-08-27,103,4,132,179,132,485,34,0,harvest,0
2023-08-27,103,3,117,83,117,125,52,0,harvest,0
2023-08-27,102,3,190,278,190,323,63,1,harvest,0
2023-08-27,102,1,26,117,26,281,65,0,harvest,0
2023-08-27,102,4,104,54,104,449,26,1,harvest,0
2023-08-27,104,2,181,195,181,204,17,0,harvest,0
2023-08-27,104,3,98,269,98,363,81,1,harvest,0
2023-08-27,104,4,21,172,21,375,79,1,harvest,0
2023-08-27,104,1,146,125,146,380,43,0,harvest,0
2023-08-28,101,1,123,216,123,417,83,0,harvest,0
2023-08-28,101,2,31,206,31,283,75,0,harvest,0
2023-08-28,101,4,127,46,127,392,63,0,harvest,0
2023-08-28,104,2,182,73,182,40,42,1,harvest,0
